"","date","sp500 open","sp500 close","sp500 high-low","sp500 volume","nasdaq open","nasdaq close","nasdaq high-low","nasdaq volume","us_rates_%","CPI","usd_chf","eur_usd","GDP","silver high-low","oil high-low","platinum high-low","palladium high-low","gold high-low"
"1423",2015-09-09,199.32,194.76,5.12000000000001,149347735,106.28,103.86,2.72,47146743,0.12,237.733,0.9767,1.1165,18435.137,0.140000000000001,0.610000000000001,1.44,0.439999999999998,1.22999999999999
"1424",2015-09-10,194.56,195.85,2.97,158611063,103.74,104.99,2.06,47686714,0.12,237.733,0.9735,1.1262,18435.137,0.1898,0.58,0.999899999999997,0.704900000000002,0.517999999999986
"1425",2015-09-11,195.38,196.74,2.28999999999999,119691212,104.51,105.57,1.36,29106088,0.12,237.733,0.9735,1.1338,18435.137,0.33,0.42,1.20999999999999,1.25,0.930000000000007
"1426",2015-09-14,196.95,195.98,1.57999999999998,79451983,105.96,105.25,1.13000000000001,19718804,0.12,237.733,0.9687,1.1307,18435.137,0.1099,0.27,0.458399999999997,0.359000000000002,0.609999999999999
"1427",2015-09-15,196.61,198.45,3.03,113806176,105.5,106.49,1.70999999999999,30020216,0.12,237.733,0.9755,1.126,18435.137,0.109999999999999,0.334999999999999,0.689999999999998,0.969999999999999,0.379999999999996
"1428",2015-09-16,198.82,200.14,2,99581557,106.51,107.09,1.05,31329146,0.12,237.733,0.9688,1.1304,18435.137,0.249799999999999,0.619999999999999,1.13900000000001,1.35,1.149
"1429",2015-09-17,200.02,199.7,3.60999999999999,276046618,106.98,107.13,2.08499999999999,56139806,0.12,237.733,0.971,1.1312,18435.137,0.35,0.404999999999999,2.506,2.05,1.62
"1430",2015-09-18,195.71,195.36,3.72,223657456,105.23,105.35,1.42999999999999,48383995,0.12,237.733,0.9614,1.1358,18435.137,0.219899999999999,0.555,0.840000000000003,0.384899999999995,0.560000000000002
"1431",2015-09-21,196.44,196.44,2.47,105726209,105.93,105.68,1.81999999999999,35772624,0.12,237.733,0.9702,1.1204,18435.137,0.08,0.369999999999999,0.599999999999994,1.5424,0.331999999999994
"1432",2015-09-22,193.88,193.9,1.90000000000001,153890876,104.06,104.1,1.2925,47359654,0.12,237.733,0.9733,1.1133,18435.137,0.1036,0.359999999999999,1.2,1.70999999999999,0.519999999999996
"1433",2015-09-23,194.11,193.6,1.75999999999999,92790620,104.38,104.18,1.02,21775134,0.12,237.733,0.978,1.116,18435.137,0.1332,0.890000000000001,1.2,1.44000000000001,0.439999999999998
"1434",2015-09-24,192.15,192.93,2.88999999999999,159378840,103.17,103.8,1.92,38284331,0.12,237.733,0.973,1.1252,18435.137,0.25,0.363999999999999,1.6401,1.2199,1.19
"1435",2015-09-25,194.64,192.87,3.19,155054777,104.91,102.92,2.73,44700006,0.12,237.733,0.976,1.1192,18435.137,0.120000000000001,0.380000000000001,0.519999999999996,0.5899,0.480000000000004
"1436",2015-09-28,191.78,187.91,4.27000000000001,178515871,102.48,99.98,2.86,42914867,0.12,237.733,0.9735,1.1236,18435.137,0.16,0.33,0.85799999999999,0.580999999999996,0.640000000000001
"1437",2015-09-29,188.27,188.08,2.81,159045572,100.24,99.47,2.51000000000001,49315527,0.12,237.733,0.971,1.1246,18435.137,0.139900000000001,0.31,1.1221,0.990000000000002,0.810000000000002
"1438",2015-09-30,190.37,191.59,2.39000000000001,163452044,100.89,101.74,1.37,40236970,0.12,237.733,0.9773,1.1162,18435.137,0.2599,0.359999999999999,1.05849999999999,1.09,0.605000000000004
"1439",2015-10-01,192.08,192.13,2.67000000000002,131078964,101.94,102.22,1.64,39339134,0.12,237.733,0.9744,1.12,18435.137,0.195,0.77,1.19,1.60000000000001,0.579999999999998
"1440",2015-10-02,189.77,195,5.91,211003342,100.8,104.01,3.53,59370859,0.12,238.017,0.9684,1.1276,18525.933,0.4399,0.59,1.16,1.0299,0.779899999999998
"1441",2015-10-05,196.46,198.47,2.41,126320842,104.78,105.5,1.23,32853533,0.12,238.017,0.9746,1.12,18525.933,0.218999999999999,0.279999999999999,1.93000000000001,2.71000000000001,0.920000000000002
"1442",2015-10-06,198.31,197.79,1.97999999999999,110274530,105.25,105,1.41999999999999,33051534,0.12,238.017,0.9678,1.1266,18525.933,0.279999999999999,0.67,0.799999999999997,0.950000000000003,0.63000000000001
"1443",2015-10-07,198.9,199.41,2.35000000000002,124307295,105.66,105.63,1.56999999999999,37389334,0.12,238.017,0.9716,1.1249,18525.933,0.204500000000001,0.630000000000001,0.539000000000001,0.829899999999995,0.799999999999997
"1444",2015-10-08,198.95,201.21,2.96000000000001,153055231,105.23,106.05,2.02000000000001,50188873,0.12,238.017,0.9674,1.1282,18525.933,0.209999999999999,0.600100000000001,1.53999999999999,0.994199999999992,1.20999999999999
"1445",2015-10-09,201.38,201.33,1.31999999999999,107069240,106.1,106.53,0.920000000000002,23916227,0.12,238.017,0.9615,1.1363,18525.933,0.1599,0.319000000000001,0.575800000000001,1.51,0.819999999999993
"1446",2015-10-12,201.42,201.52,0.849999999999994,56395585,106.73,106.79,0.639900000000011,16161955,0.12,238.017,0.9615,1.1363,18525.933,0.2372,0.790000000000001,1.16,2.23999999999999,0.722399999999993
"1447",2015-10-13,200.65,200.25,2.10999999999999,88038718,106.18,106.1,1.26,26999613,0.12,238.017,0.9594,1.1382,18525.933,0.116,0.634,0.991,1.6429,0.590000000000003
"1448",2015-10-14,200.18,199.29,1.93000000000001,99106161,106.1,105.93,1.14,30902637,0.12,238.017,0.9517,1.1437,18525.933,0.158999999999999,0.31,0.900000000000006,0.930000000000007,1.65000000000001
"1449",2015-10-15,200.08,202.35,2.72000000000003,134142195,106.32,107.67,1.49499999999999,38393838,0.12,238.017,0.9489,1.1418,18525.933,0.1349,0.51,1.09,0.400000000000006,1.05
"1450",2015-10-16,202.83,203.27,1.37,114580052,107.9,108.12,0.800600000000003,27091100,0.12,238.017,0.9536,1.136,18525.933,0.120999999999999,0.41,1.80170000000001,0.799999999999997,1.00999999999999
"1451",2015-10-19,202.5,203.37,1.24000000000001,76523897,107.98,108.74,1.07000000000001,23776270,0.12,238.017,0.956,1.132,18525.933,0.191000000000001,0.2479,0.909999999999997,1.078,0.799999999999997
"1452",2015-10-20,202.85,203.11,1.28999999999999,78448484,108.545,108.18,0.969999999999999,23404691,0.12,238.017,0.954,1.1359,18525.933,0.19,0.380000000000001,0.540700000000001,0.579999999999998,0.710000000000008
"1453",2015-10-21,203.61,201.85,2.13999999999999,102038033,108.73,107.52,1.36,30195241,0.12,238.017,0.957,1.1345,18525.933,0.120000000000001,0.324999999999999,0.870000000000005,0.926000000000002,0.960000000000008
"1454",2015-10-22,202.98,205.21,3.66,174911723,108.48,109.71,1.62899999999999,42778702,0.12,238.017,0.971,1.114,18525.933,0.149999999999998,0.380000000000001,1.0264,1.306,0.779999999999987
"1455",2015-10-23,207.25,207.52,1.64999999999998,144442340,112.66,112.78,1.17,53170910,0.12,238.017,0.9769,1.1016,18525.933,0.119999999999999,0.26,0.986000000000004,0.549899999999994,0.879900000000006
"1456",2015-10-26,207.3,206.99,0.810000000000002,69032965,112.7,112.85,0.799999999999997,25918004,0.12,238.017,0.9815,1.1051,18525.933,0.119999999999999,0.199999999999999,0.490000000000009,0.299999999999997,0.650000000000006
"1457",2015-10-27,206.2,206.57,1.21000000000001,77905770,112.55,113.08,0.719999999999999,31390511,0.12,238.017,0.9848,1.1052,18525.933,0.129900000000001,0.24,0.909999999999997,0.560000000000002,0.519999999999996
"1458",2015-10-28,207,208.94,2.76999999999998,135906725,113.25,114.02,1.67999999999999,42221867,0.12,238.017,0.9848,1.1066,18525.933,0.600000000000001,0.789999999999999,1.89,1.92,2.94
"1459",2015-10-29,208.35,208.89,1.06,90525498,113.5,113.84,0.650000000000006,24913340,0.12,238.017,0.9915,1.0963,18525.933,0.192,0.359999999999999,0.685000000000002,0.534999999999997,0.939999999999998
"1460",2015-10-30,209.06,207.93,1.69999999999999,131076942,113.89,113.33,0.780000000000001,27199231,0.12,238.017,0.9858,1.1042,18525.933,0.08,0.4499,0.640000000000001,0.314000000000007,0.519999999999996
"1461",2015-11-02,208.32,210.39,2.45000000000002,86270811,113.63,114.61,1.355,22176916,0.24,237.761,0.9853,1.1026,18525.933,0.170999999999999,0.275,1.0898,1.09,0.38000000000001
"1462",2015-11-03,209.97,211,1.96000000000001,95246052,114.38,115.01,1.21000000000001,20418387,0.24,237.761,0.9922,1.0946,18525.933,0.0984999999999995,0.51,0.594000000000008,0.640000000000001,1.12939999999999
"1463",2015-11-04,211.35,210.38,1.78,96224477,115.39,115.02,0.929999999999993,28633048,0.24,237.761,0.9933,1.0861,18525.933,0.199899999999999,0.529999999999999,1.98,2.4278,1.17
"1464",2015-11-05,210.43,210.15,1.88999999999999,78408744,115.12,114.71,1.285,25004080,0.24,237.761,0.9964,1.0869,18525.933,0.129999999999999,0.42,0.369899999999987,0.539999999999999,0.519999999999996
"1465",2015-11-06,209.74,210.04,1.85999999999998,110471473,114.49,114.79,1.16,29924901,0.24,237.761,1.0048,1.0746,18525.933,0.0899999999999998,0.27,0.879899999999992,1.34999999999999,0.400000000000006
"1466",2015-11-09,209.31,208.08,2.54000000000002,131008660,114.36,113.57,1.64500000000001,33479755,0.24,237.761,1.0017,1.0767,18525.933,0.210000000000001,0.280000000000001,0.721400000000003,0.585900000000002,0.390000000000001
"1467",2015-11-10,207.51,208.56,1.41,75874602,112.97,113.28,0.760000000000005,35452127,0.24,237.761,1.0076,1.0686,18525.933,0.112299999999999,0.299999999999999,0.724000000000004,0.509999999999998,0.780000000000001
"1468",2015-11-11,208.88,207.74,1.28,67845971,113.59,113.14,1.19,22748808,0.24,237.761,1.0076,1.0686,18525.933,0.119999999999999,0.4483,1.07000000000001,0.679899999999996,0.450000000000003
"1469",2015-11-12,206.5,204.84,2.24000000000001,121315200,112.65,112.04,1.27000000000001,31196876,0.24,237.761,1.0014,1.0768,18525.933,0.270000000000001,0.379999999999999,1.01,1.4107,1.27999999999999
"1470",2015-11-13,204.35,202.54,2.22999999999999,153577050,111.57,109.84,1.91,52836036,0.24,237.761,1.0088,1.0722,18525.933,0.0515000000000007,0.32,0.840000000000003,0.769999999999996,0.289999999999992
"1471",2015-11-16,202.32,205.62,3.50999999999999,117645231,109.74,111.42,1.95999999999999,33980633,0.24,237.761,1.0079,1.0708,18525.933,0.0700000000000002,0.619999999999999,0.969699999999989,1.0791,0.515000000000001
"1472",2015-11-17,205.99,205.47,2.16,121123744,111.61,111.49,1.0801,30488641,0.24,237.761,1.0169,1.0634,18525.933,0.1799,0.280000000000001,1.2535,1.3604,1.4199
"1473",2015-11-18,206.04,208.73,2.91,121342544,111.94,113.63,1.91,32966463,0.24,237.761,1.0198,1.0638,18525.933,0.129999999999999,0.369999999999999,0.869900000000001,1.56,0.909999999999997
"1474",2015-11-19,208.59,208.55,0.850000000000023,88220465,113.68,113.71,0.740000000000009,26188119,0.24,237.761,1.014,1.0746,18525.933,0.139899999999999,0.17,0.879999999999995,0.640000000000001,1.02000000000001
"1475",2015-11-20,209.45,209.31,1.25999999999999,94011519,114.24,114.48,0.429999999999993,22727591,0.24,237.761,1.0183,1.066,18525.933,0.163,0.42,0.858800000000002,1.0899,0.689999999999998
"1476",2015-11-23,209.38,209.07,1.45999999999998,64931172,114.53,114.15,1.28,20696175,0.24,237.761,1.0205,1.0602,18525.933,0.109999999999999,0.414999999999999,0.469999999999999,1.1889,0.590000000000003
"1477",2015-11-24,207.87,209.35,2.42000000000002,98874365,113.42,114.05,1.4823,26374412,0.24,237.761,1.0161,1.0652,18525.933,0.119999999999999,0.305,0.744,0.7575,0.560000000000002
"1478",2015-11-25,209.5,209.32,0.730000000000018,51980062,114.19,114.15,0.450000000000003,14159935,0.24,237.761,1.022,1.0616,18525.933,0.153,0.459999999999999,1.359,3.2399,0.480000000000004
"1479",2015-11-27,209.43,209.56,0.939999999999998,37317779,114.395,114.31,0.620999999999995,8827991,0.24,237.761,1.0305,1.0596,18525.933,0.17,0.109999999999999,0.549999999999997,0.740000000000002,0.63000000000001
"1480",2015-11-30,209.75,208.69,1.32999999999998,112822700,114.6,114.02,1,25041649,0.24,237.761,1.0282,1.0562,18525.933,0.0899999999999998,0.33,0.349500000000006,0.459999999999994,0.859999999999999
"1481",2015-12-01,209.44,210.68,1.70999999999998,97858418,114.475,115.16,0.819999999999993,28639445,0.24,237.761,1.0296,1.062,18525.933,0.102399999999999,0.279999999999999,1.20049999999999,1.2209,0.620000000000005
"1482",2015-12-02,210.62,208.53,2.77000000000001,108441259,115.23,114.45,1.47,22395483,0.34,237.652,1.0274,1.0573,18525.933,0.1799,0.649999999999999,0.702500000000001,1.17,0.819999999999993
"1483",2015-12-03,208.83,205.61,4.40000000000001,166224154,114.76,112.51,3.1168,42754345,0.34,237.652,0.9996,1.0902,18525.933,0.18,0.520000000000001,0.799999999999997,1.3,1.125
"1484",2015-12-04,205.61,209.62,4.35999999999999,192913879,112.84,115.14,2.70999999999999,40037322,0.34,237.652,0.9986,1.0884,18525.933,0.299000000000001,0.300000000000001,2.44500000000001,2.81,1.55999999999999
"1485",2015-12-07,209.23,208.35,2.53,102027111,115.22,114.62,1.22000000000001,25892101,0.34,237.652,1.0026,1.084,18525.933,0.24,0.424999999999999,1.99000000000001,1.24,0.870000000000005
"1486",2015-12-08,206.49,206.95,2.50999999999999,103372367,113.44,114.63,1.61500000000001,30792648,0.34,237.652,0.994,1.0876,18525.933,0.17,0.515000000000001,1.45,1.34,0.730000000000004
"1487",2015-12-09,206.19,205.34,4.5,162401537,114.11,112.89,2.56,48509199,0.34,237.652,0.9866,1.0984,18525.933,0.190100000000001,0.630000000000001,0.939899999999994,0.693899999999999,1.34
"1488",2015-12-10,205.42,205.87,2.29000000000002,116128884,113.15,113.4,1.34899999999999,30154621,0.34,237.652,0.9888,1.0948,18525.933,0.08,0.24,0.678600000000003,1.19000000000001,0.484999999999999
"1489",2015-12-11,203.35,201.88,2.63,211125329,112.09,110.79,1.67,56022221,0.34,237.652,0.9828,1.1002,18525.933,0.17,0.33,0.690000000000012,0.529699999999998,1.47
"1490",2015-12-14,202.07,202.9,3.10000000000002,182385177,110.98,111.63,2.30000000000001,53098514,0.34,237.652,0.9823,1.1025,18525.933,0.16,0.514000000000001,0.749800000000008,0.600000000000001,0.980000000000004
"1491",2015-12-15,204.7,205.03,3.24000000000001,154069569,112.6,112.31,1.11,48428014,0.34,237.652,0.9921,1.0911,18525.933,0.139900000000001,0.4,0.999899999999997,0.776699999999998,0.650000000000006
"1492",2015-12-16,206.37,208.03,3.58999999999997,197017008,113.07,113.98,2.28,44944106,0.34,237.652,0.9852,1.0937,18525.933,0.208,0.455,0.950000000000003,0.596899999999998,1.54000000000001
"1493",2015-12-17,208.4,204.86,3.63999999999999,173092476,114.46,112.32,2.18000000000001,45668795,0.34,237.652,0.9987,1.0804,18525.933,0.109999999999999,0.239999999999998,0.999899999999997,1.23,0.75739999999999
"1494",2015-12-18,202.77,200.02,3.09999999999999,251393535,111.58,109.83,2.05,53746061,0.34,237.652,0.994,1.0847,18525.933,0.279999999999999,0.370000000000001,1.12899999999999,0.950000000000003,1.23
"1495",2015-12-21,201.41,201.67,1.78999999999999,99094290,110.87,111.05,1.02,26432807,0.34,237.652,0.9912,1.092,18525.933,0.120000000000001,0.225,0.825000000000003,0.800000000000004,0.689999999999998
"1496",2015-12-22,202.72,203.5,2.29999999999998,111026246,111.65,111.78,0.890000000000001,26540310,0.34,237.652,0.9866,1.0978,18525.933,0.08,0.220000000000001,0.590000000000003,0.540500000000002,0.640100000000004
"1497",2015-12-23,204.69,206.02,1.48999999999998,110987228,112.34,112.61,0.530000000000001,25656928,0.34,237.652,0.9938,1.0875,18525.933,0.0999999999999996,0.289999999999999,0.629999999999995,0.504300000000001,0.38000000000001
"1498",2015-12-24,205.72,205.68,0.910000000000025,48542150,112.57,112.59,0.359999999999999,11480244,0.34,237.652,0.9872,1.0955,18525.933,0.0700000000000002,0.119999999999999,0.879999999999995,0.279999999999994,0.280000000000001
"1499",2015-12-28,204.86,205.21,1.31999999999999,65899939,112.32,112.53,1.03999999999999,19183637,0.34,237.652,0.9878,1.0983,18525.933,0.190000000000001,0.16,0.620000000000005,0.689900000000002,0.566199999999995
"1500",2015-12-29,206.51,207.4,1.31999999999999,92640672,113.215,114.3,1.41500000000001,27725673,0.34,237.652,0.9924,1.0916,18525.933,0.137499999999999,0.139999999999999,0.870000000000005,0.403400000000005,0.469999999999999
"1501",2015-12-30,207.11,205.93,1.45000000000002,63317679,114.16,113.27,0.989999999999995,19520081,0.34,237.652,0.989,1.0912,18525.933,0.0599999999999987,0.16,1.75999999999999,1.36,0.254999999999996
"1502",2015-12-31,205.13,203.87,2.01999999999998,114877859,112.87,111.86,1.24,29886849,0.34,237.652,1.0017,1.0859,18525.933,0.0853999999999999,0.42,0.99499999999999,1.5799,0.409999999999997
"1503",2016-01-04,200.49,201.02,2.44,222353500,109.43,109.5,1.47999999999999,50807643,0.38,237.336,1.0042,1.0803,18711.702,0.359999999999999,0.6,1.125,1.2,1.185
"1504",2016-01-05,201.4,201.36,1.84999999999999,110845800,110.04,109.31,1.38000000000001,38795182,0.38,237.336,1.0096,1.0743,18711.702,0.109999999999999,0.229999999999999,0.5899,0.719999999999999,0.529999999999987
"1505",2016-01-06,198.34,198.82,2.46000000000001,152112600,107.43,108.26,1.48,41891091,0.38,237.336,1.0084,1.0762,18711.702,0.198600000000001,0.415000000000001,0.736399999999989,1.5775,0.86999999999999
"1506",2016-01-07,195.33,194.05,3.84999999999999,213436100,105.96,104.87,2.48,61386300,0.38,237.336,1.0018,1.086,18711.702,0.306099999999999,0.35,1.2,0.93,1.047
"1507",2016-01-08,195.19,191.92,4.26999999999998,209817200,105.67,104.01,2.39,69344012,0.38,237.336,0.9972,1.0885,18711.702,0.18,0.309999999999999,0.600000000000009,1.44,0.759999999999991
"1508",2016-01-11,193.01,192.11,3.59,187941300,104.79,104.33,2.33,50024094,0.38,237.336,1,1.0878,18711.702,0.215,0.56,1.333,1.191,0.856000000000009
"1509",2016-01-12,193.82,193.66,3.41000000000003,172330500,105.31,105.54,2,46734241,0.38,237.336,1.003,1.0837,18711.702,0.0800999999999998,0.58,0.97999999999999,0.75,0.939999999999998
"1510",2016-01-13,194.45,188.83,6.48000000000002,221168900,106,101.9,4.49000000000001,69870673,0.38,237.336,1.0064,1.0862,18711.702,0.24,0.460000000000001,1.0899,1.62,1.0399
"1511",2016-01-14,189.55,191.93,5.59999999999999,240795600,102.3,104.07,4.31,78445735,0.38,237.336,1.0072,1.0862,18711.702,0.1099,0.300000000000001,1.08500000000001,1.47,1.6815
"1512",2016-01-15,186.77,187.81,3.23999999999998,314240200,100.57,100.84,2.42999999999999,91443918,0.38,237.336,0.9984,1.0964,18711.702,0.280100000000001,0.254999999999999,1.64,0.9499,0.99499999999999
"1513",2016-01-19,189.96,188.06,3.91000000000003,195244400,102.2,101.06,2.49000000000001,56563845,0.38,237.336,1.0032,1.0906,18711.702,0.119999999999999,0.32,0.599999999999994,0.619999999999997,0.799999999999997
"1514",2016-01-20,185.03,185.65,6.47999999999999,286547800,99.48,100.75,4.58,86674981,0.38,237.336,1.0032,1.0908,18711.702,0.129899999999999,0.449999999999999,0.834699999999998,1.19000000000001,1.22
"1515",2016-01-21,186.21,186.69,4.23000000000002,195772900,101.19,100.85,2.52900000000001,61660101,0.38,237.336,1.0112,1.0833,18711.702,0.247999999999999,0.629999999999999,0.829900000000009,0.790799999999997,0.974999999999994
"1516",2016-01-22,189.78,190.52,1.88,168319600,102.84,103.77,1.2795,42229803,0.38,237.336,1.0148,1.0814,18711.702,0.3062,0.319999999999999,1.16999999999999,1.1,0.75
"1517",2016-01-25,189.92,187.64,2.74000000000001,130371700,103.46,102.23,1.84999999999999,38881485,0.38,237.336,1.0148,1.0832,18711.702,0.0598000000000009,0.58,0.592299999999994,0.899999999999999,0.490000000000009
"1518",2016-01-26,188.42,190.2,2.50999999999999,141036800,102.65,103.15,1.83,36143916,0.38,237.336,1.0189,1.0846,18711.702,0.223299999999998,0.57,1.06,0.840000000000003,1.17500000000001
"1519",2016-01-27,189.58,188.13,4.5,185681700,102.55,100.58,2.83999999999999,54524736,0.38,237.336,1.0176,1.0867,18711.702,0.183999999999999,0.635000000000002,0.829999999999998,0.939900000000002,1.28
"1520",2016-01-28,189.96,189.11,3.03999999999999,143798800,102.19,102,2.03,47641532,0.38,237.336,1.0134,1.0952,18711.702,0.08,0.449999999999999,1.11500000000001,0.883000000000003,0.379999999999996
"1521",2016-01-29,190.02,193.72,4,210529300,102,104.13,2.23,54245067,0.38,237.336,1.0226,1.0832,18711.702,0.103399999999999,0.5,0.899999999999991,0.687999999999995,0.739999999999995
"1522",2016-02-01,192.53,193.65,2.74000000000001,136061600,103.62,104.41,1.56999999999999,32750348,0.38,237.336,1.0202,1.0888,18711.702,0.148,0.369999999999999,0.670000000000002,0.499899999999997,0.620000000000005
"1523",2016-02-02,191.96,190.16,2.43000000000001,182564900,103.97,102.15,2.13,44928088,0.36,238.08,1.0181,1.0908,18711.702,0.1324,0.25,1.25309999999999,0.594499999999996,0.830000000000013
"1524",2016-02-03,191.41,191.3,4.68000000000001,205054900,102.8,101.66,2.95,61572882,0.36,238.08,1.007,1.1051,18711.702,0.355,0.81,1.77489999999999,2.2,1.67999999999999
"1525",2016-02-04,190.71,191.6,2.78999999999999,139531800,101.35,101.65,2.015,49321638,0.36,238.08,0.9926,1.1199,18711.702,0.109999999999999,0.59,0.939999999999998,0.758000000000003,0.780000000000001
"1526",2016-02-05,190.99,187.95,4.47,180788300,101.29,98.12,3.61,70749932,0.36,238.08,0.9938,1.1131,18711.702,0.3879,0.43,1.4199,1.3138,2.77
"1527",2016-02-08,185.77,185.42,3.31999999999999,191526700,96.33,96.62,2.20999999999999,91673063,0.36,238.08,0.9885,1.117,18711.702,0.2301,0.300000000000001,1.4145,1.4,1.47920000000001
"1528",2016-02-09,183.36,185.43,3.74000000000001,184513100,95.36,96.32,2.59999999999999,73778426,0.36,238.08,0.972,1.13,18711.702,0.27,0.7,1.19,0.539999999999999,1.14
"1529",2016-02-10,186.41,185.27,3.22,148214100,97.5,96.69,2.06999999999999,59421699,0.36,238.08,0.9779,1.1222,18711.702,0.229199999999999,0.510000000000001,0.960000000000008,1,1.53999999999999
"1530",2016-02-11,182.34,182.86,3.00999999999999,219058900,95.45,96.55,2.13,76839183,0.36,238.08,0.9706,1.1362,18711.702,0.389800000000001,0.359999999999999,1.848,0.771000000000001,3.07000000000001
"1531",2016-02-12,184.96,186.63,2.69,127632400,97.68,98.02,1.39,49186494,0.36,238.08,0.9768,1.1235,18711.702,0.138,0.51,0.570000000000007,0.629999999999995,0.859999999999999
"1532",2016-02-16,188.77,189.78,2.18000000000001,120250700,99.44,100.23,1.38000000000001,40565911,0.36,238.08,0.9884,1.114,18711.702,0.1684,0.34,0.879999999999995,0.6875,1.57000000000001
"1533",2016-02-17,191.16,192.88,2.31,136009500,101.01,102.5,1.94,41766451,0.36,238.08,0.9926,1.114,18711.702,0.18,0.51,0.950000000000003,0.359900000000003,1.17999999999999
"1534",2016-02-18,193.2,192.09,1.55000000000001,102343000,102.81,101.33,1.64,38991469,0.36,238.08,0.994,1.1092,18711.702,0.33,0.42,1.245,1.22,3.30499999999999
"1535",2016-02-19,191.17,192,1.73000000000002,114793000,100.91,101.63,1.325,28257915,0.36,238.08,0.9893,1.1127,18711.702,0.1182,0.245000000000001,0.973500000000001,0.82,0.865000000000009
"1536",2016-02-22,193.87,194.78,1.16,103640300,102.54,103.28,0.899999999999991,23979113,0.36,238.08,0.9986,1.1018,18711.702,0.177200000000001,0.17,1.08589999999999,0.740000000000002,0.780000000000001
"1537",2016-02-23,194,192.32,2.13999999999999,111455300,102.67,101.58,1.44999999999999,29869660,0.36,238.08,0.992,1.1016,18711.702,0.08,0.33,1.25,0.479999999999997,0.900000000000006
"1538",2016-02-24,190.63,193.2,4.21000000000001,150812200,100.44,102.55,2.91000000000001,40739103,0.36,238.08,0.986,1.1021,18711.702,0.385,0.49,1.73,1.17,2.51000000000001
"1539",2016-02-25,193.73,195.54,2.72,110728300,102.76,103.56,1.72,29389315,0.36,238.08,0.9894,1.1026,18711.702,0.15,0.6386,1.56999999999999,0.755000000000003,1.3699
"1540",2016-02-26,196.57,195.09,1.78,129833700,104.28,103.43,1.1824,30925045,0.36,238.08,0.9967,1.0932,18711.702,0.379999999999999,0.460000000000001,1.97,1.18,1.8563
"1541",2016-02-29,195.11,193.56,2.89999999999998,125918100,103.31,102.5,1.59999999999999,27553937,0.36,238.08,0.996,1.0868,18711.702,0.180000000000001,0.26,1.67999999999999,0.570900000000002,1.17
"1542",2016-03-01,195.01,198.11,3.76000000000002,141799700,103.45,105.79,2.63000000000001,37699779,0.36,238.08,0.9994,1.0847,18711.702,0.193300000000001,0.365,0.989900000000006,1.38,1.77
"1543",2016-03-02,197.74,199,1.81,102415000,105.63,105.83,0.839999999999989,29209756,0.37,238.992,0.9981,1.0845,18711.702,0.153,0.42,0.796999999999997,2.48,0.900000000000006
"1544",2016-03-03,198.79,199.78,1.69,95172200,105.71,105.63,0.879999999999995,25474625,0.37,238.992,0.992,1.0948,18711.702,0.313499999999999,0.300000000000001,1.2595,1.85,2.48999999999999
"1545",2016-03-04,200.01,200.43,2.31999999999999,129293600,105.76,105.67,1.38,31655424,0.37,238.992,0.9926,1.101,18711.702,0.390000000000001,0.470000000000001,2.465,1.5217,2.15000000000001
"1546",2016-03-07,199.34,200.59,1.81999999999999,100219000,105.12,105.02,1.47,25861160,0.37,238.992,0.9969,1.1004,18711.702,0.219800000000001,0.475,1.1015,0.779900000000005,1.17010000000001
"1547",2016-03-08,199.32,198.4,1.70999999999998,123974900,104.3,104.15,1.24380000000001,28372596,0.37,238.992,0.9939,1.1028,18711.702,0.260000000000002,0.389999999999999,2.36,1.5945,1.41
"1548",2016-03-09,199.36,199.38,1.35999999999998,94801200,104.57,104.82,0.88000000000001,31047351,0.37,238.992,0.9957,1.1022,18711.702,0.197199999999999,0.360000000000001,0.980000000000004,0.769999999999996,1.55
"1549",2016-03-10,199.96,199.54,3.69,156838700,105.31,104.66,2.55,44997649,0.37,238.992,0.9857,1.1162,18711.702,0.17,0.239999999999998,1.2774,0.739899999999999,1.34
"1550",2016-03-11,201.26,202.76,3.28999999999999,137964500,105.8,106.49,1.03,31453958,0.37,238.992,0.9813,1.118,18711.702,0.18,0.229999999999999,1.64,1.059,2.02500000000001
"1551",2016-03-14,202.16,202.5,1.26999999999998,73612000,106.08,106.67,0.859999999999999,25374912,0.37,238.992,0.986,1.1107,18711.702,0.5,0.17,1.88000000000001,0.899999999999999,2.81
"1552",2016-03-15,201.36,202.17,1.47999999999999,93169100,106.27,106.63,0.799999999999997,26524632,0.37,238.992,0.9852,1.1112,18711.702,0.0914999999999999,0.1539,0.748500000000007,0.690999999999995,0.680000000000007
"1553",2016-03-16,201.6,203.34,2.26999999999998,129303200,106.37,107.58,1.52,31693050,0.37,238.992,0.9879,1.1075,18711.702,0.450099999999999,0.289999999999999,2.58,1.38,3.42
"1554",2016-03-17,203.24,204.63,2.45999999999998,134278500,107.26,107.52,0.899999999999991,29623740,0.37,238.992,0.968,1.1316,18711.702,0.300000000000001,0.31,1.385,0.920000000000002,1.15000000000001
"1555",2016-03-18,204.17,204.38,0.97999999999999,138372400,107.46,107.37,0.835000000000008,37682293,0.37,238.992,0.9682,1.1292,18711.702,0.1601,0.370000000000001,0.508099999999999,0.947899999999997,0.829999999999998
